@relation SpotifySongs-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute track_name string
@attribute artist(s)_name string
@attribute artist_count numeric
@attribute released_year numeric
@attribute released_month numeric
@attribute released_day numeric
@attribute in_spotify_playlists numeric
@attribute in_spotify_charts numeric
@attribute streams numeric
@attribute in_apple_playlists numeric
@attribute in_apple_charts numeric
@attribute in_deezer_playlists numeric
@attribute in_deezer_charts numeric
@attribute in_shazam_charts numeric
@attribute bpm numeric
@attribute key {A#,A,B,C#,D#,D,E,F#,F,G#,G,none}
@attribute danceability numeric
@attribute valence numeric
@attribute energy numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute speechiness numeric
@attribute cover_url string
@attribute class {Major,Minor}

@data
'Raindrops (Insane) [with Travis Scott]','Travis Scott  Metro Boomin',0.142857,0.989247,1,0.033333,0.016059,0,0.029873,0.004464,0.025455,0.000809,0,0,0.333333,G#,0.780822,0.11828,0.511364,0.092784,0,0.37234,0.048387,'Not Found',Major
'SPIT IN MY FACE!',ThxSoMch,0,0.989247,0.818182,1,0.010252,0,0.0815,0.001488,0,0.001455,0,0.01654,0.716312,C#,0.643836,0.569892,0.545455,0.092784,0.21978,0.085106,0.080645,https://i.scdn.co/image/ab67616d0000b27360ddc59c8d590a37cf2348f3,Major
'Deck The Hall - Remastered 1999','Nat King Cole',0,0.311828,0,0,0.061815,0,0.034295,0.096726,0.141818,0.003315,0,0,0.297872,F#,0.630137,0.989247,0.306818,0.835052,0,0.053191,0.032258,https://i.scdn.co/image/ab67616d0000b273e506bca2ef0760607289c9a9,Minor
'Smoking on my Ex Pack',SZA,0,0.989247,1,0.266667,0.014754,0,0.015427,0.008929,0.04,0.000243,0,0,0.113475,G#,0.328767,0.311828,0.670455,0.247423,0,0.202128,0.580645,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,Major
Conceited,SZA,0,0.989247,1,0.266667,0.016419,0,0.015354,0.002976,0.050909,0.000162,0,0,0.602837,C#,0.767123,0.784946,0.420455,0.051546,0,0.085106,0.080645,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,Major
'Snow On The Beach (feat. Lana Del Rey)','Taylor Swift  Lana Del Rey',0.142857,0.989247,0.818182,0.666667,0.045094,0,0.087323,0.049107,0.207273,0.002426,0,0.007581,0.319149,A,0.589041,0.16129,0.261364,0.71134,0,0.095745,0.032258,https://i.scdn.co/image/ab67616d0000b273fa747621a53c8e2cc436dee0,Major
Maroon,'Taylor Swift',0,0.989247,0.818182,0.666667,0.042995,0,0.085781,0.017857,0.058182,0.001132,0,0,0.304965,G,0.561644,0,0.352273,0.061856,0,0.074468,0.064516,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,Major
'Tubarï¿½ï¿½o Te','Dj LK da Escï¿½ï¿½cia  Tchakabum  mc jhenny  M',0.428571,0.989247,0.727273,0.9,0.018386,0,0.031357,0.03125,0,0.003558,0,0,0.460993,E,0.90411,0.473118,0.738636,0.309278,0,0.042553,0.548387,'Not Found',Minor
Bejeweled,'Taylor Swift',0,0.989247,0.818182,0.666667,0.050466,0,0.088611,0.058036,0.127273,0.001779,0.034483,0,0.702128,G,0.643836,0.376344,0.534091,0.061856,0,0.06383,0.080645,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,Major
Tarot,'Bad Bunny  Jhay Cortez',0.142857,0.989247,0.363636,0.166667,0.046362,0.136054,0.164213,0.040179,0.28,0.001779,0.034483,0,0.347518,B,0.780822,0.408602,0.670455,0.020619,0,0.670213,0.032258,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Minor
'You Make It Feel Like Christmas (feat. Blake Shelton)','Gwen Stefani  Blake Shelton',0.142857,0.806452,0.727273,0.633333,0.048159,0,0.048753,0.160714,0.203636,0.002426,0,0,0.198582,F,0.547945,0.956989,0.897727,0.010309,0,0.095745,0.032258,https://i.scdn.co/image/ab67616d0000b273f1ead165a7504b97e66ea7c4,Major
Desesperados,'Chencho Corleone  Rauw Alejandro',0.142857,0.978495,0.454545,0.8,0.128436,0.231293,0.218501,0.123512,0.210909,0.01035,0.12069,0,0.177305,C#,0.876712,0.505376,0.681818,0.371134,0,0.06383,0.096774,'Not Found',Minor
'Too Late',SZA,0,0.989247,1,0.233333,0.012919,0,0.0133,0,0.032727,0.000162,0,0,0.446809,B,0.30137,0.333333,0.670455,0.804124,0,0.382979,0.096774,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,Major
Party,'Bad Bunny  Rauw Alejandro',0.142857,0.989247,0.363636,0.166667,0.059659,0.027211,0.165921,0.056548,0.232727,0.002992,0.051724,0.02481,0.22695,A,0.821918,0.462366,0.806818,0.020619,0,0.223404,0.112903,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,Major
'Run Rudolph Run - Single Version','Chuck Berry',0,0.301075,0,0,0.162313,0,0.066241,0.178571,0.109091,0.004205,0,0.000689,0.617021,G,0.630137,0.967742,0.704545,0.814433,0,0.042553,0.096774,https://i.scdn.co/image/ab67616d0000b27393cc654759c909d4c1123739,Minor
'Jingle Bells - Remastered 1999','Frank Sinatra',0,0.290323,0,0,0.081242,0,0.048235,0.047619,0.010909,0.005256,0,0,0.780142,G#,0.383562,0.967742,0.284091,0.752577,0,0.074468,0.048387,https://i.scdn.co/image/ab67616d0000b27352693de430023c13b7976490,Major
Far,SZA,0,0.989247,1,0.266667,0.012276,0,0.013942,0.002976,0.054545,0.000081,0,0,0.361702,D,0.520548,0.473118,0.522727,0.690722,0,0.138298,0.096774,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,Major
'On Time (with John Legend)','John Legend  Metro Boomin',0.142857,0.989247,1,0.033333,0.006942,0,0.021096,0.002976,0.007273,0.000485,0,0.001378,0.106383,F,0.136986,0.505376,0.568182,0.783505,0,0.43617,0.064516,'Not Found',Minor
GATï¿½ï¿½,'Maldy  Karol G',0.142857,0.989247,0.636364,0.8,0.062364,0.088435,0.087026,0.058036,0.181818,0.004609,0.051724,0.000689,0.198582,B,0.547945,0.322581,0.875,0.268041,0,0.191489,0.596774,'Not Found',Minor
ýýýabcdefu,Gayle,0,0.978495,0.636364,0.4,0.135888,0,0.272041,0.252976,0.043636,0.046495,0.310345,0,0.404255,E,0.643836,0.408602,0.511364,0.309278,0,0.361702,0.048387,'Not Found',Major
Sacrifice,'The Weeknd',0,0.989247,0,0.2,0.083398,0,0.088229,0.120536,0.28,0.010754,0,0,0.404255,G,0.643836,0.935484,0.795455,0.030928,0,0.042553,0.129032,https://i.scdn.co/image/ab67616d0000b2731c7942eac1aece801758fccf,Major
'Is There Someone Else?','The Weeknd',0,0.989247,0,0.2,0.053909,0.040816,0.105632,0.019345,0.323636,0.002749,0,0.002068,0.496454,A,0.643836,0.602151,0.556818,0.041237,0,0.138298,0.016129,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'Fingers Crossed','Lauren Spencer Smith  Lauren Spencer Smith  Lauren Spencer Smith',0.285714,0.989247,0,0.133333,0.04169,0,0.094383,0.096726,0.025455,0.00566,0.275862,0.004135,0.312057,F,0.506849,0.44086,0.431818,0.639175,0,0.297872,0.048387,https://i.scdn.co/image/ab67616d0000b273270a1c7644ec5a23c7d05272,Major
'Out of Time','The Weeknd',0,0.989247,0,0.2,0.069609,0,0.091703,0.072917,0.32,0.005013,0,0,0.198582,none,0.575342,0.83871,0.738636,0.278351,0,0.308511,0.048387,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'Do It To It','Cherish  ACRAZE',0.142857,0.978495,0.636364,0.633333,0.234021,0,0.182179,0.272321,0.229091,0.0376,0,0.007581,0.425532,B,0.849315,0.645161,0.818182,0.020619,0.054945,0.042553,0.112903,'Not Found',Minor
'We Dont Talk About Bruno','Adassa  Mauro Castillo  Stephanie Beatriz  Encanto - Cast  Rhenzy Feliz  Diane Guerrero  Carolina Gaitan',0.857143,0.978495,0.909091,0.6,0.052093,0,0.116828,0.141369,0.323636,0.003558,0,0,1,none,0.479452,0.849462,0.409091,0.371134,0,0.085106,0.096774,'Not Found',Minor
Pepas,Farruko,0,0.978495,0.454545,0.766667,0.266385,0.115646,0.353651,0.375,0.396364,0.07803,0.344828,0,0.460993,G,0.726027,0.430108,0.772727,0.010309,0,0.106383,0.016129,https://i.scdn.co/image/ab67616d0000b2734239a6aa89738d8f798168ad,Major
'How Do I Make You Love Me?','The Weeknd',0,0.989247,0,0.2,0.035637,0,0.032192,0.010417,0.170909,0.001213,0,0,0.397163,G,0.780822,0.623656,0.477273,0.020619,0,0.06383,0.096774,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
Gasoline,'The Weeknd',0,0.989247,0,0.2,0.042862,0,0.031562,0.016369,0.105455,0.001132,0,0,0.411348,F#,0.69863,0.333333,0.727273,0,0,0.191489,0.048387,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
Infinity,'Jaymes Young',0,0.935484,0.454545,0.733333,0.082168,0,0.23976,0.035714,0,0.032021,0,0,0.404255,B,0.60274,0.494624,0.659091,0.154639,0,0.287234,0.032258,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,Minor
'Less Than Zero','The Weeknd',0,0.989247,0,0.2,0.052377,0,0.054175,0.026786,0.28,0.004932,0,0.000689,0.553191,none,0.410959,0.494624,0.795455,0,0,0.053191,0.016129,https://i.scdn.co/image/ab67616d0000b273b3a6d0134f197bce863369a6,Major
'Take My Breath','The Weeknd',0,0.978495,0.636364,0.166667,0.048537,0,0.035275,0.025298,0.290909,0.003073,0,0,0.397163,A#,0.643836,0.333333,0.772727,0.010309,0,0.244681,0.032258,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'good 4 u','Olivia Rodrigo',0,0.978495,0.363636,0.433333,0.293794,0.040816,0.509474,0.385417,0.2,0.037277,0.017241,0,0.716312,F#,0.452055,0.688172,0.647727,0.28866,0,0.085106,0.258065,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Minor
'\'Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr\'','The Weeknd  Tyler  The Creator',0.285714,0.989247,0,0.2,0.026273,0,0.023786,0.010417,0.065455,0.000566,0,0,0.496454,C#,0.246575,0.247312,0.625,0.371134,0,0.606383,0.016129,'Not Found',Major
'Best Friends','The Weeknd',0,0.989247,0,0.2,0.023852,0,0.027299,0.004464,0.065455,0.001132,0,0,0.156028,E,0.356164,0.483871,0.568182,0.453608,0,0.340426,0.306452,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'Kiss Me More (feat. SZA)','SZA  Doja Cat',0.142857,0.978495,0.272727,0.266667,0.299544,0,0.425354,0.568452,0.236364,0.040188,0,0.00827,0.326241,G#,0.739726,0.752688,0.647727,0.309278,0,0.106383,0.016129,'Not Found',Major
'I Heard Youre Married (feat. Lil Wayne)','The Weeknd  Lil Wayne',0.142857,0.989247,0,0.2,0.021696,0,0.024745,0.013393,0.036364,0.000728,0,0,0.319149,D,0.712329,0.870968,0.852273,0.103093,0,0.297872,0.274194,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Major
'Need To Know','Doja Cat',0,0.978495,0.454545,0.333333,0.125617,0,0.281478,0.186012,0.130909,0.012129,0,0,0.460993,C#,0.589041,0.16129,0.590909,0.309278,0,0.06383,0.080645,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a,Major
'MONTERO (Call Me By Your Name)','Lil Nas X',0,0.967742,0.727273,0.566667,0.232621,0,0.468545,0.409226,0.069091,0.059675,0,0,0.808511,G#,0.520548,0.774194,0.477273,0.309278,0,0.37234,0.209677,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,Minor
'love nwantiti (ah ah ah)',Ckay,0,0.956989,0.545455,0.833333,0.106645,0.013605,0.196235,0.110119,0,0.021185,0.241379,0,0.198582,F,0.69863,0.526882,0.727273,0.628866,0,0.106383,0.032258,https://i.scdn.co/image/ab67616d0000b273405fdad252857e01dbced96a,Minor
'Dawn FM','The Weeknd',0,0.989247,0,0.2,0.014754,0,0.014561,0.001488,0.029091,0.000485,0,0,0.092199,A,0.054795,0.064516,0.454545,0.639175,0,0.489362,0.048387,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'Surface Pressure','Jessica Darrow',0,0.978495,0.909091,0.6,0.032629,0,0.07229,0.056548,0.174545,0.001617,0,0,0.815603,D,0.575342,0.354839,0.556818,0.020619,0,0.010638,0.467742,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,Major
'Starry Eyes','The Weeknd',0,0.989247,0,0.2,0.018594,0,0.020141,0.001488,0.061818,0.000889,0,0,0.148936,A,0.068493,0.096774,0.363636,0.515464,0,0.170213,0.016129,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'THATS WHAT I WANT','Lil Nas X',0,0.978495,0.727273,0.533333,0.150037,0,0.248602,0.25744,0.025455,0.024096,0,0.002757,0.163121,C#,0.69863,0.548387,0.863636,0.010309,0,0.021277,0.322581,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,Minor
'One Right Now (with The Weeknd)','The Weeknd  Post Malone',0.142857,0.978495,0.909091,0.133333,0.089659,0,0.145683,0.10119,0.065455,0.006065,0,0.000689,0.22695,C#,0.616438,0.731183,0.784091,0.041237,0,0.042553,0.048387,'Not Found',Major
Beggin,Mï¿½ï¿½ne,0,0.935484,1,0.233333,0.16131,0,0.369289,0.272321,0.232727,0.077949,0.155172,0.051688,0.489362,B,0.657534,0.591398,0.806818,0.134021,0,0.351064,0.048387,'Not Found',Minor
'Mon Amour - Remix','Aitana  zzoilo',0.142857,0.967742,0.727273,0.666667,0.06034,0.013605,0.156107,0.099702,0.047273,0.01124,0,0.027567,0.361702,D,0.712329,0.344086,0.761364,0.123711,0,0.074468,0.129032,'Not Found',Major
'Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)','Julieta Venegas  Bad Bunny  Tainy',0.285714,0.978495,0.818182,0.133333,0.064161,0.176871,0.209385,0.090774,0.236364,0.004286,0.103448,0,0.744681,E,0.561644,0.107527,0.693182,0.092784,0,0.06383,0.096774,https://i.scdn.co/image/ab67616d0000b273abe9c2b5f03653d6b87696e6,Minor
MONEY,Lisa,0,0.978495,0.727273,0.3,0.047951,0.088435,0.233166,0.065476,0.396364,0.010593,0,0,0.531915,C#,0.821918,0.387097,0.522727,0.164948,0,0.117021,0.33871,https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19,Minor
'The Motto','Tiï¿½ï¿½sto  Ava',0.142857,0.978495,0.909091,0.1,0.172508,0.040816,0.177114,0.357143,0.389091,0.021671,0,0.003446,0.375887,G,0.712329,0.451613,0.761364,0.030928,0,0.06383,0.032258,'Not Found',Minor
'Happier Than Ever','Billie Eilish',0,0.978495,0.545455,0.966667,0.15974,0,0.28531,0.205357,0.483636,0.022883,0,0,0,none,0.109589,0.290323,0.170455,0.783505,0,0.117021,0.032258,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,Major
'Moth To A Flame (with The Weeknd)','The Weeknd  Swedish House Mafia',0.142857,0.978495,0.818182,0.7,0.141184,0.115646,0.165229,0.169643,0.625455,0.022964,0.034483,0,0.390071,none,0.452055,0.129032,0.659091,0,0,0.085106,0.032258,'Not Found',Minor
traitor,'Juan Cruz Toledo  Huilen Toledo',0.142857,0.978495,0.363636,0.666667,0.098852,0.040816,0.332313,0.126488,0.156364,0.010835,0,0,0.787234,D#,0.082192,0.086022,0.272727,0.701031,0,0.095745,0.048387,'Not Found',Major
Toxic,BoyWithUke,0,0.978495,0.727273,0.3,0.033367,0,0.157396,0.050595,0.083636,0.009542,0,0,0.815603,G#,0.493151,0.698925,0.590909,0.865979,0,0.457447,0.548387,https://i.scdn.co/image/ab67616d0000b273ee07023115f822012390d2a0,Minor
'drivers license','Olivia Rodrigo',0,0.978495,0,0.233333,0.239355,0.020408,0.501673,0.275298,0.221818,0.039217,0,0,0.560284,A#,0.493151,0.182796,0.386364,0.783505,0,0.074468,0.080645,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Major
Malvadï¿½ï¿,'Xamï¿½ï¿½  Gustah  Neo B',0.285714,0.978495,0.909091,0.966667,0.011671,0.006803,0.064981,0.020833,0.010909,0.00655,0,0,0.48227,F#,0.808219,0.516129,0.590909,0.391753,0,0.117021,0.403226,'Not Found',Minor
'All Too Well (10 Minute Version) (Taylors Version) (From The Vault)','Taylor Swift',0,0.978495,0.909091,0.366667,0.087086,0.034014,0.157587,0.074405,0.178182,0.002426,0.017241,0.001378,0.198582,none,0.547945,0.182796,0.488636,0.28866,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,Major
'Donï¿½ï¿½ï¿½t Break My','The Weeknd',0,0.989247,0,0.2,0.021809,0,0.017225,0.001488,0.018182,0.000485,0,0,0.404255,A#,0.739726,0.225806,0.602273,0.350515,0,0.212766,0.016129,'Not Found',Major
'Oh My God',Adele,0,0.978495,0.909091,0.6,0.083228,0,0.125871,0.15625,0.025455,0.016091,0,0,0.163121,C#,0.410959,0.548387,0.727273,0.092784,0,0,0.048387,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,Major
'Entre Nosotros (Remix) [con Nicki Nicole]','Lit Killah  Maria Becerra  Tiago pzk  NICKI NICOLE',0.428571,0.989247,0,0.133333,0.01377,0.020408,0.06397,0.047619,0,0.00097,0,0,0.744681,F,0.643836,0.612903,0.397727,0.412371,0,0.361702,0.032258,'Not Found',Minor
'A Tale By Quincy','The Weeknd',0,0.989247,0,0.2,0.013279,0,0.011318,0,0.007273,0.000162,0,0,0.205674,F,0.315068,0.548387,0.465909,0.731959,0,0.074468,0.145161,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Minor
'I AM WOMAN','Emmy Meli',0,0.978495,0.909091,0.566667,0.052282,0,0.060816,0.066964,0,0.008652,0,0,0.744681,A#,0.575342,0.451613,0.431818,0.123711,0,0.106383,0.225806,https://i.scdn.co/image/ab67616d0000b273d4e10cba96b669683d0f8069,Major
Medallo,'Justin Quiles  Lenny Tavï¿½ï¿½rez  BL',0.285714,0.978495,0.818182,0.866667,0.051998,0.013605,0.106166,0.080357,0.076364,0.004609,0.017241,0,0.177305,E,0.767123,0.806452,0.693182,0.587629,0,0.670213,0.096774,'Not Found',Minor
'Itll Be Okay','Shawn Mendes',0,0.978495,1,0,0.036299,0,0.07754,0.083333,0.029091,0.008409,0,0.006892,0.092199,G,0.232877,0.032258,0.227273,0.639175,0,0.06383,0.016129,'Not Found',Major
Softcore,'The Neighbourhood',0,0.946237,0.181818,0.266667,0.074073,0.081633,0.161929,0.049107,0.370909,0.00752,0,0.020675,0.205674,D,0.465753,0.344086,0.556818,0.051546,0,0.12766,0.016129,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,Major
'Super Gremlin','Kodak Black',0,0.978495,0.818182,0.966667,0.047667,0,0.092545,0.077381,0.054545,0.00283,0,0.000689,0.056738,D,0.821918,0.075269,0.363636,0,0,0.351064,0.193548,https://i.scdn.co/image/ab67616d0000b2735340631eca6f127d094545c9,Major
Volvï¿,'Aventura  Bad Bunny',0.142857,0.978495,0.636364,0.066667,0.101084,0.068027,0.181916,0.205357,0.087273,0.010754,0,0.000689,0.787234,C#,0.684932,0.806452,0.875,0.43299,0,0.042553,0.258065,https://i.scdn.co/image/ab67616d0000b27312bcec4f18ee130369ce170c,Major
'Todo De Ti','Rauw Alejandro',0,0.967742,0.909091,0.033333,0.225925,0.054422,0.315517,0.279762,0.272727,0.021671,0.103448,0.011027,0.446809,D#,0.794521,0.569892,0.613636,0.412371,0.010989,0.074468,0.032258,https://i.scdn.co/image/ab67616d0000b2734801828052a610b910cff795,Minor
'Love Nwantiti - Remix','Ckay  AXEL  Dj Yo!',0.285714,0.956989,0.636364,0.966667,0.05041,0,0.145938,0.0625,0.007273,0.004609,0,0,0.390071,G#,0.479452,0.430108,0.579545,0.453608,0.098901,0.021277,0.064516,https://i.scdn.co/image/ab67616d0000b27339bb326b58346f99b8692745,Major
'Smokin Out The Window','Bruno Mars  Anderson .Paak  Silk Sonic',0.285714,0.978495,0.909091,0.133333,0.093291,0,0.103553,0.09375,0.145455,0.006145,0,0,0.120567,D,0.547945,0.870968,0.602273,0.061856,0,0.340426,0.032258,https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86,Major
'Meet Me At Our Spot','THE ANXIETY  Willow  Tyler Cole',0.285714,0.967742,0.181818,0.4,0.12679,0,0.14323,0.06994,0.050909,0.007277,0,0.000689,0.212766,D,0.739726,0.387097,0.431818,0.020619,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b273024ea7e883a713a3ad552a71,Major
'Every Angel is Terrifying','The Weeknd',0,0.989247,0,0.2,0.012938,0,0.010072,0,0.003636,0.000162,0,0,0.375887,none,0.287671,0.516129,0.965909,0.113402,0,0.010638,0.435484,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,Major
'Tacones Rojos','Sebastian Yatra',0,0.978495,0.818182,0.7,0.057049,0.061224,0.137929,0.114583,0.112727,0.006873,0.086207,0.019297,0.411348,B,0.712329,0.956989,0.875,0.082474,0,0.117021,0.016129,https://i.scdn.co/image/ab67616d0000b2739f6800546cfaaacb3fa4b145,Minor
'Peaches (feat. Daniel Caesar & Giveon)','Justin Bieber  Daniel Caesar  Giveon',0.285714,0.978495,0.181818,0.6,0.266877,0,0.390384,0.34375,0.189091,0.049487,0.103448,0,0.177305,none,0.547945,0.483871,0.670455,0.391753,0,0.414894,0.258065,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,Major
Dakiti,'Bad Bunny  Jhay Cortez',0.142857,0.967742,0.818182,0.966667,0.21155,0.142857,0.476083,0.28125,0.603636,0.042452,0.155172,0.017229,0.319149,E,0.684932,0.107527,0.545455,0.412371,0,0.085106,0.048387,https://i.scdn.co/image/ab67616d0000b27334c8199b0b3b3fb42b8a98a8,Minor
'Tiago PZK: Bzrp Music Sessions, Vol. 48','Bizarrap  Tiago pzk',0.142857,0.978495,1,0.933333,0.031154,0.081633,0.101026,0.029762,0.014545,0.001213,0.017241,0.002068,0.219858,C#,0.589041,0.774194,0.829545,0.484536,0,0.074468,0.483871,https://i.scdn.co/image/ab67616d0000b2735bddce84bc8f03ac82c988d4,Minor
Lï¿½ï¿½ï¿,Stromae,0,0.989247,0,0.266667,0.037906,0,0.029376,0.061012,0.443636,0.031859,0,0.001378,0.163121,D,0.452055,0.580645,0.522727,0.360825,0,0.212766,0.145161,'Not Found',Minor
Nostï¿½ï¿½l,'Chris Brown  Rvssian  Rauw Alejandro',0.285714,0.978495,0.727273,0.233333,0.051998,0.013605,0.117901,0.127976,0.276364,0.004771,0,0.011027,0.234043,A,0.684932,0.602151,0.863636,0.175258,0,0.223404,0.048387,'Not Found',Minor
'Better Days (NEIKED x Mae Muller x Polo G)','NEIKED  Mae Muller  Polo G',0.285714,0.978495,0.727273,0.766667,0.076796,0,0.113674,0.15625,0.007273,0.005903,0.224138,0.000689,0.319149,none,0.671233,0.677419,0.670455,0,0,0.117021,0.032258,https://i.scdn.co/image/ab67616d0000b2736b742298f7f36717855c4caf,Minor
'Life Goes On','Oliver Tree',0,0.967742,0.545455,0.533333,0.053663,0,0.135409,0.063988,0.054545,0.00938,0,0,0.106383,none,0.643836,0.569892,0.454545,0.195876,0,0.095745,0.096774,https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc,Major
'Sad Girlz Luv Money Remix (feat. Kali Uchis)','Kali Uchis  Amaarae  Moliy',0.285714,0.978495,0.727273,0.5,0.068322,0,0.095592,0.102679,0.010909,0.00566,0,0.002068,0.319149,C#,0.863014,0.290323,0.5,0.443299,0,0.085106,0.064516,'Not Found',Minor
Butter,BTS,0,0.978495,0.363636,0.666667,0.08981,0.040816,0.308768,0.267857,0.490909,0.018032,0,0.003446,0.319149,G#,0.767123,0.709677,0.306818,0,0,0.031915,0.145161,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,Major
'pushin P (feat. Young Thug)','Young Thug  Future  Gunna',0.285714,0.989247,0,0.2,0.065939,0,0.084072,0.080357,0.101818,0.003477,0,0,0.092199,C#,0.739726,0.483871,0.375,0.010309,0.010989,0.106383,0.274194,'Not Found',Minor
'You Right','Doja Cat  The Weeknd',0.142857,0.978495,0.454545,0.766667,0.095371,0,0.181607,0.123512,0.032727,0.008086,0,0.002757,0.453901,G#,0.821918,0.430108,0.602273,0.020619,0,0.053191,0.064516,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a,Major
'deja vu','Olivia Rodrigo',0,0.978495,0.272727,0,0.14213,0.027211,0.33934,0.174107,0.141818,0.011401,0,0.031702,0.822695,A,0.287671,0.193548,0.579545,0.628866,0,0.414894,0.112903,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Major
Dynamite,BTS,0,0.967742,0.636364,0.666667,0.160724,0.034014,0.457058,0.355655,0.592727,0.047142,0,0,0.347518,F#,0.712329,0.752688,0.772727,0.010309,0,0.06383,0.129032,https://i.scdn.co/image/ab67616d0000b273c07d5d2fdc02ae252fcd07e5,Minor
'TO THE MOON','Jnr Choi',0,0.978495,0.909091,0.133333,0.055763,0,0.066172,0.065476,0,0.012857,0,0,0.560284,D,0.69863,0.376344,0.636364,0.051546,0.010989,0.085106,0.532258,https://i.scdn.co/image/ab67616d0000b2739af8418ffb638b3306a07714,Major
'Lost in the Fire','The Weeknd  Gesaffelstein',0.142857,0.956989,0,0.333333,0.145649,0.013605,0.185408,0.16369,0.527273,0.036145,0,0.031702,0.255319,D,0.589041,0.150538,0.670455,0.092784,0,0.095745,0.032258,https://i.scdn.co/image/ab67616d0000b273030e6a4145500730450e8794,Major
'Salimo de Noche','Trueno  Tiago pzk',0.142857,0.978495,0.818182,0.666667,0.019407,0,0.070577,0.025298,0.018182,0.001698,0,0,0.134752,D,0.60274,0.795699,0.613636,0.298969,0,0.095745,0.048387,'Not Found',Major
'Volando - Remix','Sech  Bad Bunny  Mora',0.285714,0.978495,0.545455,0.233333,0.061305,0.129252,0.164703,0.150298,0.123636,0.00566,0.017241,0.001378,0.631206,F#,0.589041,0.634409,0.681818,0.216495,0,0.085106,0.080645,'Not Found',Major
'Leave The Door Open','Bruno Mars  Anderson .Paak  Silk Sonic',0.285714,0.978495,0.181818,0.133333,0.272117,0,0.301272,0.352679,0.447273,0.04601,0,0.006892,0.588652,F,0.493151,0.731183,0.602273,0.185567,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86,Major
'Knife Talk (with 21 Savage ft. Project Pat)','Drake  Project Pat  21 Savage',0.285714,0.978495,0.727273,0.066667,0.097755,0,0.160501,0.066964,0.156364,0.003639,0,0.002068,0.574468,F,0.849315,0.193548,0.318182,0.134021,0,0.042553,0.451613,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,Minor
